output_filename,s1_path,s2_path
20ic010c_1.0292_021o0317_-1.0292.wav,wsj0/si_tr_s/20i/20ic010c.wav,wsj0/si_tr_s/021/021o0317.wav
40ac020b_0.32714_02ca0109_-0.32714.wav,wsj0/si_tr_s/40a/40ac020b.wav,wsj0/si_tr_s/02c/02ca0109.wav
015c0202_0.45613_40ac020a_-0.45613.wav,wsj0/si_tr_s/015/015c0202.wav,wsj0/si_tr_s/40a/40ac020a.wav
204a010y_1.6818_01la0109_-1.6818.wav,wsj0/si_tr_s/204/204a010y.wav,wsj0/si_tr_s/01l/01la0109.wav
408a010o_0.79757_024o0316_-0.79757.wav,wsj0/si_tr_s/408/408a010o.wav,wsj0/si_tr_s/024/024o0316.wav
205a010h_1.5091_02ba0107_-1.5091.wav,wsj0/si_tr_s/205/205a010h.wav,wsj0/si_tr_s/02b/02ba0107.wav
20ac010h_2.4671_40io0319_-2.4671.wav,wsj0/si_tr_s/20a/20ac010h.wav,wsj0/si_tr_s/40i/40io0319.wav
40ea010r_2.2194_401c020s_-2.2194.wav,wsj0/si_tr_s/40e/40ea010r.wav,wsj0/si_tr_s/401/401c020s.wav
01wc020a_0.10931_01qc0215_-0.10931.wav,wsj0/si_tr_s/01w/01wc020a.wav,wsj0/si_tr_s/01q/01qc0215.wav
40ao030a_0.083284_01fo030v_-0.083284.wav,wsj0/si_tr_s/40a/40ao030a.wav,wsj0/si_tr_s/01f/01fo030v.wav
01sc020l_2.4707_20vc010b_-2.4707.wav,wsj0/si_tr_s/01s/01sc020l.wav,wsj0/si_tr_s/20v/20vc010b.wav
20ia0107_1.7593_206a010n_-1.7593.wav,wsj0/si_tr_s/20i/20ia0107.wav,wsj0/si_tr_s/206/206a010n.wav
017c0209_1.6928_01ta010d_-1.6928.wav,wsj0/si_tr_s/017/017c0209.wav,wsj0/si_tr_s/01t/01ta010d.wav
02bo0302_2.0503_02eo031g_-2.0503.wav,wsj0/si_tr_s/02b/02bo0302.wav,wsj0/si_tr_s/02e/02eo031g.wav
02dc020s_0.28782_20vc010c_-0.28782.wav,wsj0/si_tr_s/02d/02dc020s.wav,wsj0/si_tr_s/20v/20vc010c.wav
20sa0101_0.069808_406o0304_-0.069808.wav,wsj0/si_tr_s/20s/20sa0101.wav,wsj0/si_tr_s/406/406o0304.wav
40hc0219_1.4927_20bo0107_-1.4927.wav,wsj0/si_tr_s/40h/40hc0219.wav,wsj0/si_tr_s/20b/20bo0107.wav
01uc020b_0.45086_401o030t_-0.45086.wav,wsj0/si_tr_s/01u/01uc020b.wav,wsj0/si_tr_s/401/401o030t.wav
011c0201_2.4532_40ko0311_-2.4532.wav,wsj0/si_tr_s/011/011c0201.wav,wsj0/si_tr_s/40k/40ko0311.wav
208c0105_1.9885_40io0304_-1.9885.wav,wsj0/si_tr_s/208/208c0105.wav,wsj0/si_tr_s/40i/40io0304.wav
01qa010p_1.1165_20ma0112_-1.1165.wav,wsj0/si_tr_s/01q/01qa010p.wav,wsj0/si_tr_s/20m/20ma0112.wav
026o030y_0.069894_021a0103_-0.069894.wav,wsj0/si_tr_s/026/026o030y.wav,wsj0/si_tr_s/021/021a0103.wav
01bo0307_0.91005_02co0319_-0.91005.wav,wsj0/si_tr_s/01b/01bo0307.wav,wsj0/si_tr_s/02c/02co0319.wav
401o030e_1.5254_019c0203_-1.5254.wav,wsj0/si_tr_s/401/401o030e.wav,wsj0/si_tr_s/019/019c0203.wav
20ta010x_1.1587_01zc0204_-1.1587.wav,wsj0/si_tr_s/20t/20ta010x.wav,wsj0/si_tr_s/01z/01zc0204.wav
20pc010a_0.61738_01dc0210_-0.61738.wav,wsj0/si_tr_s/20p/20pc010a.wav,wsj0/si_tr_s/01d/01dc0210.wav
40aa010i_1.2893_205a010p_-1.2893.wav,wsj0/si_tr_s/40a/40aa010i.wav,wsj0/si_tr_s/205/205a010p.wav
20ec010b_0.19798_029o030l_-0.19798.wav,wsj0/si_tr_s/20e/20ec010b.wav,wsj0/si_tr_s/029/029o030l.wav
209o010p_1.8416_01sa010u_-1.8416.wav,wsj0/si_tr_s/209/209o010p.wav,wsj0/si_tr_s/01s/01sa010u.wav
206o010q_0.7653_028a0109_-0.7653.wav,wsj0/si_tr_s/206/206o010q.wav,wsj0/si_tr_s/028/028a0109.wav
40oc020u_1.7285_40ja010i_-1.7285.wav,wsj0/si_tr_s/40o/40oc020u.wav,wsj0/si_tr_s/40j/40ja010i.wav
205a010h_0.39242_40ca010f_-0.39242.wav,wsj0/si_tr_s/205/205a010h.wav,wsj0/si_tr_s/40c/40ca010f.wav
20uc010e_1.36_020a0108_-1.36.wav,wsj0/si_tr_s/20u/20uc010e.wav,wsj0/si_tr_s/020/020a0108.wav
20la0110_0.40976_01za0104_-0.40976.wav,wsj0/si_tr_s/20l/20la0110.wav,wsj0/si_tr_s/01z/01za0104.wav
011o0307_1.3723_024o0317_-1.3723.wav,wsj0/si_tr_s/011/011o0307.wav,wsj0/si_tr_s/024/024o0317.wav
404a010u_1.9383_026o0306_-1.9383.wav,wsj0/si_tr_s/404/404a010u.wav,wsj0/si_tr_s/026/026o0306.wav
40bo0311_0.93456_40jo031e_-0.93456.wav,wsj0/si_tr_s/40b/40bo0311.wav,wsj0/si_tr_s/40j/40jo031e.wav
01co0315_2.3219_40oo030c_-2.3219.wav,wsj0/si_tr_s/01c/01co0315.wav,wsj0/si_tr_s/40o/40oo030c.wav
01ma010z_0.4728_40ao0307_-0.4728.wav,wsj0/si_tr_s/01m/01ma010z.wav,wsj0/si_tr_s/40a/40ao0307.wav
024o030y_1.3473_02ac0213_-1.3473.wav,wsj0/si_tr_s/024/024o030y.wav,wsj0/si_tr_s/02a/02ac0213.wav
20uo0105_1.9712_20ic0107_-1.9712.wav,wsj0/si_tr_s/20u/20uo0105.wav,wsj0/si_tr_s/20i/20ic0107.wav
20ca010l_1.2654_20uo010a_-1.2654.wav,wsj0/si_tr_s/20c/20ca010l.wav,wsj0/si_tr_s/20u/20uo010a.wav
015a010x_1.9368_01mo0307_-1.9368.wav,wsj0/si_tr_s/015/015a010x.wav,wsj0/si_tr_s/01m/01mo0307.wav
403a010t_2.3425_02ac0201_-2.3425.wav,wsj0/si_tr_s/403/403a010t.wav,wsj0/si_tr_s/02a/02ac0201.wav
01ca010v_1.0935_40gc020u_-1.0935.wav,wsj0/si_tr_s/01c/01ca010v.wav,wsj0/si_tr_s/40g/40gc020u.wav
013a010q_1.4907_20lc010m_-1.4907.wav,wsj0/si_tr_s/013/013a010q.wav,wsj0/si_tr_s/20l/20lc010m.wav
204o010f_2.1088_20cc010j_-2.1088.wav,wsj0/si_tr_s/204/204o010f.wav,wsj0/si_tr_s/20c/20cc010j.wav
01vo0312_0.73937_40ma0112_-0.73937.wav,wsj0/si_tr_s/01v/01vo0312.wav,wsj0/si_tr_s/40m/40ma0112.wav
40ka010b_2.0092_208a0105_-2.0092.wav,wsj0/si_tr_s/40k/40ka010b.wav,wsj0/si_tr_s/208/208a0105.wav
01to030n_1.0917_02eo030e_-1.0917.wav,wsj0/si_tr_s/01t/01to030n.wav,wsj0/si_tr_s/02e/02eo030e.wav
20sa010y_1.7955_20rc0102_-1.7955.wav,wsj0/si_tr_s/20s/20sa010y.wav,wsj0/si_tr_s/20r/20rc0102.wav
01ia0113_0.13438_01xo030r_-0.13438.wav,wsj0/si_tr_s/01i/01ia0113.wav,wsj0/si_tr_s/01x/01xo030r.wav
016o030w_0.88895_20uc010p_-0.88895.wav,wsj0/si_tr_s/016/016o030w.wav,wsj0/si_tr_s/20u/20uc010p.wav
40jc0214_2.1931_408c020w_-2.1931.wav,wsj0/si_tr_s/40j/40jc0214.wav,wsj0/si_tr_s/408/408c020w.wav
01po030u_1.2371_01eo0310_-1.2371.wav,wsj0/si_tr_s/01p/01po030u.wav,wsj0/si_tr_s/01e/01eo0310.wav
014o031b_1.7477_40lc0203_-1.7477.wav,wsj0/si_tr_s/014/014o031b.wav,wsj0/si_tr_s/40l/40lc0203.wav
405c0211_0.52036_01lo030r_-0.52036.wav,wsj0/si_tr_s/405/405c0211.wav,wsj0/si_tr_s/01l/01lo030r.wav
209c0101_1.8071_01ba010n_-1.8071.wav,wsj0/si_tr_s/209/209c0101.wav,wsj0/si_tr_s/01b/01ba010n.wav
029c0215_1.0947_40oc0211_-1.0947.wav,wsj0/si_tr_s/029/029c0215.wav,wsj0/si_tr_s/40o/40oc0211.wav
409c0205_2.3932_014o0318_-2.3932.wav,wsj0/si_tr_s/409/409c0205.wav,wsj0/si_tr_s/014/014o0318.wav
01ja0108_1.8009_20vc010l_-1.8009.wav,wsj0/si_tr_s/01j/01ja0108.wav,wsj0/si_tr_s/20v/20vc010l.wav
024a010k_1.7131_20na010k_-1.7131.wav,wsj0/si_tr_s/024/024a010k.wav,wsj0/si_tr_s/20n/20na010k.wav
401a010r_0.25376_01bc021a_-0.25376.wav,wsj0/si_tr_s/401/401a010r.wav,wsj0/si_tr_s/01b/01bc021a.wav
40ao0313_0.071865_029a010i_-0.071865.wav,wsj0/si_tr_s/40a/40ao0313.wav,wsj0/si_tr_s/029/029a010i.wav
02co0318_0.088694_40hc020c_-0.088694.wav,wsj0/si_tr_s/02c/02co0318.wav,wsj0/si_tr_s/40h/40hc020c.wav
01mc0205_1.0994_022a0101_-1.0994.wav,wsj0/si_tr_s/01m/01mc0205.wav,wsj0/si_tr_s/022/022a0101.wav
404o030s_1.3002_01go0310_-1.3002.wav,wsj0/si_tr_s/404/404o030s.wav,wsj0/si_tr_s/01g/01go0310.wav
027a010k_2.2201_20la010r_-2.2201.wav,wsj0/si_tr_s/027/027a010k.wav,wsj0/si_tr_s/20l/20la010r.wav
01ia010d_1.4823_401a010f_-1.4823.wav,wsj0/si_tr_s/01i/01ia010d.wav,wsj0/si_tr_s/401/401a010f.wav
206a0105_0.89809_022c020d_-0.89809.wav,wsj0/si_tr_s/206/206a0105.wav,wsj0/si_tr_s/022/022c020d.wav
20tc0103_0.065677_20uc0107_-0.065677.wav,wsj0/si_tr_s/20t/20tc0103.wav,wsj0/si_tr_s/20u/20uc0107.wav
01ro0310_0.94803_40co030j_-0.94803.wav,wsj0/si_tr_s/01r/01ro0310.wav,wsj0/si_tr_s/40c/40co030j.wav
01ea010b_2.4984_02ac0218_-2.4984.wav,wsj0/si_tr_s/01e/01ea010b.wav,wsj0/si_tr_s/02a/02ac0218.wav
024c020l_1.9084_022o0306_-1.9084.wav,wsj0/si_tr_s/024/024c020l.wav,wsj0/si_tr_s/022/022o0306.wav
02da0110_2.2367_403o030p_-2.2367.wav,wsj0/si_tr_s/02d/02da0110.wav,wsj0/si_tr_s/403/403o030p.wav
01vc020i_1.0248_01uc0213_-1.0248.wav,wsj0/si_tr_s/01v/01vc020i.wav,wsj0/si_tr_s/01u/01uc0213.wav
025a010n_2.1702_01wo030n_-2.1702.wav,wsj0/si_tr_s/025/025a010n.wav,wsj0/si_tr_s/01w/01wo030n.wav
40hc021a_2.272_20sc010i_-2.272.wav,wsj0/si_tr_s/40h/40hc021a.wav,wsj0/si_tr_s/20s/20sc010i.wav
409c020p_0.7996_20ic0108_-0.7996.wav,wsj0/si_tr_s/409/409c020p.wav,wsj0/si_tr_s/20i/20ic0108.wav
01pa0103_0.52037_018c0206_-0.52037.wav,wsj0/si_tr_s/01p/01pa0103.wav,wsj0/si_tr_s/018/018c0206.wav
01qc0213_0.018171_01wo030y_-0.018171.wav,wsj0/si_tr_s/01q/01qc0213.wav,wsj0/si_tr_s/01w/01wo030y.wav
40do030w_1.3154_02co030b_-1.3154.wav,wsj0/si_tr_s/40d/40do030w.wav,wsj0/si_tr_s/02c/02co030b.wav
01ga010y_0.67597_01mc020g_-0.67597.wav,wsj0/si_tr_s/01g/01ga010y.wav,wsj0/si_tr_s/01m/01mc020g.wav
01fc0206_0.61463_01bc0209_-0.61463.wav,wsj0/si_tr_s/01f/01fc0206.wav,wsj0/si_tr_s/01b/01bc0209.wav
022c0212_1.6357_20go010k_-1.6357.wav,wsj0/si_tr_s/022/022c0212.wav,wsj0/si_tr_s/20g/20go010k.wav
40ba0111_0.78954_01za0107_-0.78954.wav,wsj0/si_tr_s/40b/40ba0111.wav,wsj0/si_tr_s/01z/01za0107.wav
403o030f_2.4066_01uo030g_-2.4066.wav,wsj0/si_tr_s/403/403o030f.wav,wsj0/si_tr_s/01u/01uo030g.wav
024a0104_2.4319_40ka010i_-2.4319.wav,wsj0/si_tr_s/024/024a0104.wav,wsj0/si_tr_s/40k/40ka010i.wav
409o031b_1.241_408c0213_-1.241.wav,wsj0/si_tr_s/409/409o031b.wav,wsj0/si_tr_s/408/408c0213.wav
02ca010w_1.4548_20ao010f_-1.4548.wav,wsj0/si_tr_s/02c/02ca010w.wav,wsj0/si_tr_s/20a/20ao010f.wav
01ya010y_2.3571_205a0102_-2.3571.wav,wsj0/si_tr_s/01y/01ya010y.wav,wsj0/si_tr_s/205/205a0102.wav
40aa0101_0.50298_408o0301_-0.50298.wav,wsj0/si_tr_s/40a/40aa0101.wav,wsj0/si_tr_s/408/408o0301.wav
205o0102_0.90488_022c020y_-0.90488.wav,wsj0/si_tr_s/205/205o0102.wav,wsj0/si_tr_s/022/022c020y.wav
40ic020u_1.3598_20ro010q_-1.3598.wav,wsj0/si_tr_s/40i/40ic020u.wav,wsj0/si_tr_s/20r/20ro010q.wav
01go030f_1.6873_20go010c_-1.6873.wav,wsj0/si_tr_s/01g/01go030f.wav,wsj0/si_tr_s/20g/20go010c.wav
40co0301_2.1604_20no0108_-2.1604.wav,wsj0/si_tr_s/40c/40co0301.wav,wsj0/si_tr_s/20n/20no0108.wav
023c0203_0.71082_028c0206_-0.71082.wav,wsj0/si_tr_s/023/023c0203.wav,wsj0/si_tr_s/028/028c0206.wav
40ga010n_0.11569_01xo030k_-0.11569.wav,wsj0/si_tr_s/40g/40ga010n.wav,wsj0/si_tr_s/01x/01xo030k.wav
20na010s_2.1541_017o031e_-2.1541.wav,wsj0/si_tr_s/20n/20na010s.wav,wsj0/si_tr_s/017/017o031e.wav
40go030p_0.81516_016c0208_-0.81516.wav,wsj0/si_tr_s/40g/40go030p.wav,wsj0/si_tr_s/016/016c0208.wav
018a0102_1.0525_01ic0204_-1.0525.wav,wsj0/si_tr_s/018/018a0102.wav,wsj0/si_tr_s/01i/01ic0204.wav
01pa0109_1.8226_01da0103_-1.8226.wav,wsj0/si_tr_s/01p/01pa0109.wav,wsj0/si_tr_s/01d/01da0103.wav
40pa010y_2.0926_01da010d_-2.0926.wav,wsj0/si_tr_s/40p/40pa010y.wav,wsj0/si_tr_s/01d/01da010d.wav
40fc020a_2.1486_209a010v_-2.1486.wav,wsj0/si_tr_s/40f/40fc020a.wav,wsj0/si_tr_s/209/209a010v.wav
205a0114_2.0108_01ec020k_-2.0108.wav,wsj0/si_tr_s/205/205a0114.wav,wsj0/si_tr_s/01e/01ec020k.wav
020a010v_2.0482_209a010f_-2.0482.wav,wsj0/si_tr_s/020/020a010v.wav,wsj0/si_tr_s/209/209a010f.wav
20no010f_1.8458_014o0311_-1.8458.wav,wsj0/si_tr_s/20n/20no010f.wav,wsj0/si_tr_s/014/014o0311.wav
023c020q_2.4019_01qc020l_-2.4019.wav,wsj0/si_tr_s/023/023c020q.wav,wsj0/si_tr_s/01q/01qc020l.wav
20oa010u_0.55605_01co030b_-0.55605.wav,wsj0/si_tr_s/20o/20oa010u.wav,wsj0/si_tr_s/01c/01co030b.wav
01zc020z_1.4194_401a010d_-1.4194.wav,wsj0/si_tr_s/01z/01zc020z.wav,wsj0/si_tr_s/401/401a010d.wav
407a010t_1.3014_026c0210_-1.3014.wav,wsj0/si_tr_s/407/407a010t.wav,wsj0/si_tr_s/026/026c0210.wav
403a0112_1.6265_20ha010s_-1.6265.wav,wsj0/si_tr_s/403/403a0112.wav,wsj0/si_tr_s/20h/20ha010s.wav
20ha010c_0.81519_20ua010m_-0.81519.wav,wsj0/si_tr_s/20h/20ha010c.wav,wsj0/si_tr_s/20u/20ua010m.wav
40fo0318_0.57632_40lc0206_-0.57632.wav,wsj0/si_tr_s/40f/40fo0318.wav,wsj0/si_tr_s/40l/40lc0206.wav
40go030y_1.1436_01gc020y_-1.1436.wav,wsj0/si_tr_s/40g/40go030y.wav,wsj0/si_tr_s/01g/01gc020y.wav
020o030z_0.60616_401o030g_-0.60616.wav,wsj0/si_tr_s/020/020o030z.wav,wsj0/si_tr_s/401/401o030g.wav
205a010t_1.0063_20ta010g_-1.0063.wav,wsj0/si_tr_s/205/205a010t.wav,wsj0/si_tr_s/20t/20ta010g.wav
20va0111_2.2506_20uc010k_-2.2506.wav,wsj0/si_tr_s/20v/20va0111.wav,wsj0/si_tr_s/20u/20uc010k.wav
021c020c_0.50127_20la010d_-0.50127.wav,wsj0/si_tr_s/021/021c020c.wav,wsj0/si_tr_s/20l/20la010d.wav
01xc020y_1.4938_20ko0104_-1.4938.wav,wsj0/si_tr_s/01x/01xc020y.wav,wsj0/si_tr_s/20k/20ko0104.wav
015o0303_0.98082_01xc020z_-0.98082.wav,wsj0/si_tr_s/015/015o0303.wav,wsj0/si_tr_s/01x/01xc020z.wav
20vo010m_1.7974_01qo030p_-1.7974.wav,wsj0/si_tr_s/20v/20vo010m.wav,wsj0/si_tr_s/01q/01qo030p.wav
02bo0318_0.36529_01zc0201_-0.36529.wav,wsj0/si_tr_s/02b/02bo0318.wav,wsj0/si_tr_s/01z/01zc0201.wav
406o030a_0.8066_20kc010j_-0.8066.wav,wsj0/si_tr_s/406/406o030a.wav,wsj0/si_tr_s/20k/20kc010j.wav
021o0302_0.63843_025a0106_-0.63843.wav,wsj0/si_tr_s/021/021o0302.wav,wsj0/si_tr_s/025/025a0106.wav
020c0216_1.4339_029o0301_-1.4339.wav,wsj0/si_tr_s/020/020c0216.wav,wsj0/si_tr_s/029/029o0301.wav
024a0102_0.12325_02eo0301_-0.12325.wav,wsj0/si_tr_s/024/024a0102.wav,wsj0/si_tr_s/02e/02eo0301.wav
02do0305_1.5402_20mo010f_-1.5402.wav,wsj0/si_tr_s/02d/02do0305.wav,wsj0/si_tr_s/20m/20mo010f.wav
018o030p_1.4998_20ia010p_-1.4998.wav,wsj0/si_tr_s/018/018o030p.wav,wsj0/si_tr_s/20i/20ia010p.wav
209a010i_0.056719_40gc020o_-0.056719.wav,wsj0/si_tr_s/209/209a010i.wav,wsj0/si_tr_s/40g/40gc020o.wav
40bo030k_0.85366_027c020m_-0.85366.wav,wsj0/si_tr_s/40b/40bo030k.wav,wsj0/si_tr_s/027/027c020m.wav
01lc0212_1.6663_40ca010w_-1.6663.wav,wsj0/si_tr_s/01l/01lc0212.wav,wsj0/si_tr_s/40c/40ca010w.wav
20ko010m_1.5926_02ao030h_-1.5926.wav,wsj0/si_tr_s/20k/20ko010m.wav,wsj0/si_tr_s/02a/02ao030h.wav
409c020x_0.0054513_20ta010h_-0.0054513.wav,wsj0/si_tr_s/409/409c020x.wav,wsj0/si_tr_s/20t/20ta010h.wav
02co030v_1.7315_02do030b_-1.7315.wav,wsj0/si_tr_s/02c/02co030v.wav,wsj0/si_tr_s/02d/02do030b.wav
40co030c_0.004306_40kc021b_-0.004306.wav,wsj0/si_tr_s/40c/40co030c.wav,wsj0/si_tr_s/40k/40kc021b.wav
01uo030q_1.3287_40oo030n_-1.3287.wav,wsj0/si_tr_s/01u/01uo030q.wav,wsj0/si_tr_s/40o/40oo030n.wav
01ac020i_0.77519_40io0304_-0.77519.wav,wsj0/si_tr_s/01a/01ac020i.wav,wsj0/si_tr_s/40i/40io0304.wav
01vc020i_1.0204_20jc0103_-1.0204.wav,wsj0/si_tr_s/01v/01vc020i.wav,wsj0/si_tr_s/20j/20jc0103.wav
209o010b_0.78446_01to0303_-0.78446.wav,wsj0/si_tr_s/209/209o010b.wav,wsj0/si_tr_s/01t/01to0303.wav
019c020p_2.4985_021c020c_-2.4985.wav,wsj0/si_tr_s/019/019c020p.wav,wsj0/si_tr_s/021/021c020c.wav
01ic0205_1.7091_20ao010q_-1.7091.wav,wsj0/si_tr_s/01i/01ic0205.wav,wsj0/si_tr_s/20a/20ao010q.wav
01wo0314_1.2617_20lc010n_-1.2617.wav,wsj0/si_tr_s/01w/01wo0314.wav,wsj0/si_tr_s/20l/20lc010n.wav
01po030x_1.0684_20ca0108_-1.0684.wav,wsj0/si_tr_s/01p/01po030x.wav,wsj0/si_tr_s/20c/20ca0108.wav
01xo030r_0.78455_40jc0202_-0.78455.wav,wsj0/si_tr_s/01x/01xo030r.wav,wsj0/si_tr_s/40j/40jc0202.wav
01ua010e_1.7805_40ha010o_-1.7805.wav,wsj0/si_tr_s/01u/01ua010e.wav,wsj0/si_tr_s/40h/40ha010o.wav
40fa010t_1.5757_02co030n_-1.5757.wav,wsj0/si_tr_s/40f/40fa010t.wav,wsj0/si_tr_s/02c/02co030n.wav
20so0107_0.74704_01io030q_-0.74704.wav,wsj0/si_tr_s/20s/20so0107.wav,wsj0/si_tr_s/01i/01io030q.wav
027o0304_0.57412_20da010g_-0.57412.wav,wsj0/si_tr_s/027/027o0304.wav,wsj0/si_tr_s/20d/20da010g.wav
209a010c_0.45415_40po0319_-0.45415.wav,wsj0/si_tr_s/209/209a010c.wav,wsj0/si_tr_s/40p/40po0319.wav
020c020l_1.4226_027c0208_-1.4226.wav,wsj0/si_tr_s/020/020c020l.wav,wsj0/si_tr_s/027/027c0208.wav
20da010r_1.8917_40fo030u_-1.8917.wav,wsj0/si_tr_s/20d/20da010r.wav,wsj0/si_tr_s/40f/40fo030u.wav
40ga0114_0.64388_01oc021d_-0.64388.wav,wsj0/si_tr_s/40g/40ga0114.wav,wsj0/si_tr_s/01o/01oc021d.wav
024c0209_1.4441_20oa010m_-1.4441.wav,wsj0/si_tr_s/024/024c0209.wav,wsj0/si_tr_s/20o/20oa010m.wav
020c020x_1.4_406c020k_-1.4.wav,wsj0/si_tr_s/020/020c020x.wav,wsj0/si_tr_s/406/406c020k.wav
02eo030y_1.311_207a0114_-1.311.wav,wsj0/si_tr_s/02e/02eo030y.wav,wsj0/si_tr_s/207/207a0114.wav
01oa0105_2.3275_01za010n_-2.3275.wav,wsj0/si_tr_s/01o/01oa0105.wav,wsj0/si_tr_s/01z/01za010n.wav
01ga010z_0.36495_40ic021c_-0.36495.wav,wsj0/si_tr_s/01g/01ga010z.wav,wsj0/si_tr_s/40i/40ic021c.wav
01fo0312_0.64597_01yc0201_-0.64597.wav,wsj0/si_tr_s/01f/01fo0312.wav,wsj0/si_tr_s/01y/01yc0201.wav
020o030t_1.7034_40oc0201_-1.7034.wav,wsj0/si_tr_s/020/020o030t.wav,wsj0/si_tr_s/40o/40oc0201.wav
01wo030r_1.748_022a010h_-1.748.wav,wsj0/si_tr_s/01w/01wo030r.wav,wsj0/si_tr_s/022/022a010h.wav
20ba010q_1.0046_014a010u_-1.0046.wav,wsj0/si_tr_s/20b/20ba010q.wav,wsj0/si_tr_s/014/014a010u.wav
40pa010f_0.53577_20ic0102_-0.53577.wav,wsj0/si_tr_s/40p/40pa010f.wav,wsj0/si_tr_s/20i/20ic0102.wav
40lo0308_2.0511_022o030c_-2.0511.wav,wsj0/si_tr_s/40l/40lo0308.wav,wsj0/si_tr_s/022/022o030c.wav
20ma010q_1.0691_01ec020r_-1.0691.wav,wsj0/si_tr_s/20m/20ma010q.wav,wsj0/si_tr_s/01e/01ec020r.wav
01xo030z_2.1869_01mc0216_-2.1869.wav,wsj0/si_tr_s/01x/01xo030z.wav,wsj0/si_tr_s/01m/01mc0216.wav
01da0110_0.17019_01jo0304_-0.17019.wav,wsj0/si_tr_s/01d/01da0110.wav,wsj0/si_tr_s/01j/01jo0304.wav
40lc0204_2.2302_40mc020z_-2.2302.wav,wsj0/si_tr_s/40l/40lc0204.wav,wsj0/si_tr_s/40m/40mc020z.wav
408a010w_0.025593_01ra010w_-0.025593.wav,wsj0/si_tr_s/408/408a010w.wav,wsj0/si_tr_s/01r/01ra010w.wav
405c0214_1.3344_01ic021a_-1.3344.wav,wsj0/si_tr_s/405/405c0214.wav,wsj0/si_tr_s/01i/01ic021a.wav
208c0103_0.98754_01jc0206_-0.98754.wav,wsj0/si_tr_s/208/208c0103.wav,wsj0/si_tr_s/01j/01jc0206.wav
01wa010o_1.2219_20la0110_-1.2219.wav,wsj0/si_tr_s/01w/01wa010o.wav,wsj0/si_tr_s/20l/20la0110.wav
409o030y_2.1605_40lc0216_-2.1605.wav,wsj0/si_tr_s/409/409o030y.wav,wsj0/si_tr_s/40l/40lc0216.wav
20rc010n_2.4523_01va010o_-2.4523.wav,wsj0/si_tr_s/20r/20rc010n.wav,wsj0/si_tr_s/01v/01va010o.wav
40ea010o_1.4771_206o010c_-1.4771.wav,wsj0/si_tr_s/40e/40ea010o.wav,wsj0/si_tr_s/206/206o010c.wav
20jc010l_1.9325_01ua010s_-1.9325.wav,wsj0/si_tr_s/20j/20jc010l.wav,wsj0/si_tr_s/01u/01ua010s.wav
01do030x_0.39653_01na010j_-0.39653.wav,wsj0/si_tr_s/01d/01do030x.wav,wsj0/si_tr_s/01n/01na010j.wav
022c0216_0.77516_01ba010n_-0.77516.wav,wsj0/si_tr_s/022/022c0216.wav,wsj0/si_tr_s/01b/01ba010n.wav
01ta010n_1.901_40da0104_-1.901.wav,wsj0/si_tr_s/01t/01ta010n.wav,wsj0/si_tr_s/40d/40da0104.wav
